track_id,track_name,track_popularity,track_duration,artist_name,artist_popularity,genres,available_markets,danceability,acousticness,tempo
5ClnW65Z82Mqu4QFwf69YU,Now I'm up to My Neck with Offers,63,167014,$uicideboy$,86,dark trap,177,0.79,0.0573,137.894
1AhJqGVNth9grIeOoGAe6n,"WHERE YOU COME FROM (feat. Buju Banton, Capleton & Bounty Killer)",26,222038,DJ Khaled,84,dance pop,178,0.624,0.0724,158.449
4VPXFi4vFTtS9wHe6oMQaT,I Can't Fall in Love Without You,69,180640,Zara Larsson,82,dance pop,166,0.485,0.784,130.813
1Whes3SJxsdoEP5BakHDkQ,"33 Piano Variations in C, Op.120 on a Waltz by Anton Diabelli: Variation XVIII (Poco moderato)",13,88466,Ludwig van Beethoven,76,classical,95,0.303,0.995,149.129
4o6BgsqLIBViaGVbx5rbRk,You Make My Dreams (Come True),77,190626,Daryl Hall & John Oates,76,album rock,178,0.751,0.234,167.057
0snQkGI5qnAmohLE7jTsTn,Toxicity,77,218933,System Of A Down,81,alternative metal,178,0.413,0.000264,116.68
23L5CiUhw2jV1OIMwthR3S,In the Name of Love,78,195706,Martin Garrix,83,dance pop,178,0.501,0.109,133.99
40oKW22ZNNkEdZLJTScaQI,Roll in Peace (feat. XXXTENTACION),76,213132,Kodak Black,84,florida rap,164,0.747,0.0306,140.053
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),83,218093,Shakira,88,colombian pop,178,0.778,0.284,100.024
250RLekaiL1q9qZer975Eg,If We Were Vampires,66,215563,Jason Isbell and the 400 Unit,62,alternative country,175,0.629,0.824,96.609
4PEfJZpVjdclfzZ9XO8uDw,Hasta Abajo,83,229826,Kevin Roldan,78,latin,178,0.714,0.289,169.732
13HVjjWUZFaWilh2QUJKsP,Let It Go,72,260533,James Bay,78,modern rock,3,0.546,0.818,147.464
6rcJjFUEhAqZspMDd3XwSW,"Die Zauberflöte, K.620 / Zweiter Aufzug: ""Seid uns zum zweitenmal willkommen""",2,109133,Wolfgang Amadeus Mozart,79,classical,95,0.351,0.984,113.259
5NUXE8W12lWcUXgJRCjeEw,One Too Many,76,203893,Keith Urban,78,australian country,178,0.697,0.247,82.959
1HXy5I3HTWq8OvxCn0z7G7,Heaven,74,179506,Kane Brown,80,contemporary country,178,0.677,0.263,80.006
6jBCehpNMkwFVF3dz4nLIW,It's Tricky,73,183426,Run–D.M.C.,67,east coast hip hop,178,0.956,0.000844,127.872
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,78,220306,21 Savage,88,atl hip hop,178,0.884,0.0151,75.016
3NZJlJemX3mzjf56MqC5ML,Forever,74,278573,Chris Brown,91,dance pop,178,0.672,0.0368,120.005
1XRfMn2fLvWxfLxwxQkV3S,Créeme,0,214293,KAROL G,90,latin,95,0.714,0.128,96.998
22VdIZQfgXJea34mQxlt81,Can't Feel My Face,81,213520,The Weeknd,97,canadian contemporary r&b,178,0.705,0.113,107.949
0GaBIpyHvytM1UBYmqXu08,From Time,67,322160,Drake,99,canadian hip hop,170,0.739,0.626,94.391
63T7DJ1AFDD6Bn8VzG6JE8,"Paint It, Black",78,202266,The Rolling Stones,83,british invasion,178,0.464,0.0493,158.691
6YkP0P7VPAENzoRjy8ojV2,Clear Da Air,62,192256,Moneybagg Yo,84,hip hop,178,0.818,0.0551,129.811
2NBQmPrOEEjA8VbeWOQGxO,Drop It Like It's Hot,68,266066,Snoop Dogg,87,g funk,3,0.888,0.19,91.979
4U45aEWtQhrm8A5mxPaFZ7,Vienna,72,214240,Billy Joel,80,classic rock,178,0.532,0.659,124.936
0CvaOecRnYE1fyErhpXgbK,Moonlight Shawty,71,167993,Fatboibari,64,sad rap,172,0.686,0.841,105.99
4jtyUzZm9WLc2AdaJ1dso7,0 To 100 / The Catch Up,72,275226,Drake,99,canadian hip hop,174,0.559,0.737,176.618
6hvgFRpwElRh4WrrIl3o1n,Sigo Extrañándote,0,201280,J Balvin,95,latin,95,0.896,0.154,93.016
0c6SqvH32BMgbEFvpHc2gs,Let Her Go,71,122112,The Kid LAROI,90,australian hip hop,178,0.763,0.639,142.031
4nVyHATevhl5RC6Qmoko5H,I Like It,65,231786,Enrique Iglesias,80,dance pop,3,0.646,0.0209,129.011
1nYzjrdVQ8RpF93M0jPFW7,Remember That Night?,82,227186,Sara Kays,72,alt z,178,0.679,0.585,123.978
2ZuG9ZL071oJfcNw9zGjQn,Red Lights,0,262200,Tiësto,88,big room,95,0.654,0.000629,124.989
6XsT5UGfpaFeHQf5LRIy4W,"Me, Myself and I",65,301133,Beyoncé,88,dance pop,174,0.75,0.226,83.61
6MpCaSIOfqBqbMED4kXgNY,Prom Queen,76,136562,Beach Bunny,78,alt z,178,0.528,0.000391,143.785
71X7bPDljJHrmEGYCe7kQ8,The Schuyler Sisters,70,186542,Renée Elise Goldsberry,68,hollywood,178,0.74,0.187,101.409
1XXimziG1uhM0eDNCZCrUl,Up,91,156944,Cardi B,90,pop,178,0.868,0.0012,166.0
52Cpyvd2dKb6XRn313nH87,Ojos De Maniaco,67,218500,LEGADO 7,69,corrido,178,0.795,0.21,97.479
6QNFQJKlZUKr0xlGZ74CZJ,Rich And Blind,73,228720,Juice WRLD,96,chicago rap,176,0.638,0.0102,159.937
2QfkJ9lURgRpcFT2Y0B1e3,UGLY,60,91800,XXXTENTACION,92,emo rap,178,0.528,0.857,83.651
5qHirGR7M9tdm6C17DlzSY,REEL IT IN,76,121346,Aminé,77,hip hop,173,0.754,0.073,128.981
740gNyGWKk98gy8nJLhHrv,Slippin',69,305466,DMX,83,east coast hip hop,174,0.475,0.0421,87.33
4iuNZTcvT9diFySSzVsnVS,When I See U,70,217346,Fantasia,62,dance pop,165,0.569,0.452,93.135
5bJ1DrEM4hNCafcDd1oxHx,Self Care,78,345133,Mac Miller,87,hip hop,178,0.52,0.367,141.894
0b2IVjeD268pYd7VUhmtKI,Knee Deep (feat. Jimmy Buffett),73,203173,Zac Brown Band,77,contemporary country,178,0.715,0.432,90.99
7D0RhFcb3CrfPuTJ0obrod,Sparks,74,227093,Coldplay,89,permanent wave,178,0.371,0.748,102.617
7xYnUQigPoIDAMPVK79NEq,Run It! (feat. Juelz Santana),71,229866,Chris Brown,91,dance pop,178,0.846,0.0246,100.969
2ePtv8MlBO9nuuXABqAfEX,SugarCrash!,86,80080,ElyOtto,75,[],178,0.748,0.524,97.753
1gFNm7cXfG1vSMcxPpSxec,"Ob-La-Di, Ob-La-Da - Remastered 2009",70,188960,The Beatles,89,beatlesque,178,0.818,0.232,113.059
1XsTcnVnJqjjXXLBRqXWmD,Holler Boys,68,211498,Upchurch,77,contemporary country,171,0.674,0.191,119.954
1Qdnvn4XlmZANCVy3XjrQo,Show Me How to Live,70,277840,Audioslave,73,alternative metal,176,0.433,0.000336,89.4
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,75,266200,The Smashing Pumpkins,75,alternative metal,177,0.767,0.0163,126.879
7hf89cT5FEmLV5E9fjrjG7,beamer boy,77,203373,Lil Peep,88,emo rap,178,0.743,0.0509,123.994
3GnzoWqvd6XvSRjli1uCUC,Si Supieras,1,241880,Daddy Yankee,91,latin,95,0.691,0.291,184.018
2qhASBzpbFhPRtrnZ5lLnz,Unchained Melody,73,218013,The Righteous Brothers,66,adult standards,178,0.339,0.396,98.54
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,77,197706,Billy Joel,80,classic rock,178,0.701,0.0755,128.993
5GBgwWqMwGhnJD08r9hVOU,Dura,0,200480,Daddy Yankee,91,latin,95,0.783,0.174,95.002
4EpZ4eYuZOwPSSwyqpdHnJ,Sunflower,79,252230,Rex Orange County,81,bedroom pop,177,0.384,0.646,129.903
2tKkPDbXCDZzhpJgY338dt,Should've Ducked (feat. Pooh Shiesty),69,192052,Lil Durk,88,chicago drill,178,0.787,0.00897,144.906
1Jz1yhcPm1Yt6aoed3zact,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",72,227234,Chris Brown,91,dance pop,178,0.721,0.248,93.8
0y60itmpH0aPKsFiGxmtnh,Wait a Minute!,81,196520,WILLOW,77,afrofuturism,148,0.764,0.0371,101.003
4IYKjN1DrYzxKXt0umJqsG,I Got 5 On It,74,253533,Luniz,64,g funk,177,0.6,0.209,173.926
6IRdLKIyS4p7XNiP8r6rsx,all the good girls go to hell,78,168839,Billie Eilish,93,electropop,178,0.726,0.283,185.044
7m4i6f3yWK78hJoBc7SdR4,Mi Cama,0,151400,KAROL G,90,latin,95,0.826,0.222,163.073
75L0qdzRnhwV62UXoNq3pE,Up All Night,62,234333,Drake,99,canadian hip hop,3,0.606,0.00782,156.347
43IMaycr34ZR5kS8mlL5hH,Just Might (with PARTYNEXTDOOR),65,205733,Summer Walker,81,pop,173,0.69,0.672,104.924
6rZVy6FIG7lSJQMFXHo12z,New Romantics,65,230466,Taylor Swift,98,pop,2,0.633,0.00463,121.956
0tYBUwr53lfXXv2fUiuxMx,Hard to Tell,62,138149,$uicideboy$,86,dark trap,177,0.846,0.0992,126.069
7xQAfvXzm3AkraOtGPWIZg,Wow.,82,149546,Post Malone,93,dfw rap,173,0.829,0.136,99.96
1Jz1yhcPm1Yt6aoed3zact,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",72,227234,Chris Brown,91,dance pop,178,0.721,0.248,93.8
7m4i6f3yWK78hJoBc7SdR4,Mi Cama,0,151400,KAROL G,90,latin,95,0.826,0.222,163.073
1FTSo4v6BOZH9QxKc3MbVM,Song 2 - 2012 Remaster,76,121160,Blur,73,alternative rock,178,0.674,0.00178,129.804
35ItUJlMtjOQW3SSiTCrrw,Crazy Little Thing Called Love - Remastered 2011,67,163373,Queen,90,classic rock,2,0.599,0.714,76.961
3HVWdVOQ0ZA45FuZGSfvns,I Don't Care (with Justin Bieber),81,219946,Ed Sheeran,93,pop,178,0.798,0.0912,101.956
3LKwMf0eggvY4WdUcZ6KKm,Interlude,41,78029,Moneybagg Yo,84,hip hop,178,0.445,0.842,66.043
2tgQaL85WoRfgEa4hFQgrE,Feathered Indians,74,224946,Tyler Childers,77,kentucky indie,175,0.536,0.75,87.194
5ErtQGRKEibK2WHaA729O8,Me and My Husband,77,137141,Mitski,81,brooklyn indie,177,0.497,0.0478,171.95
5IVuqXILoxVWvWEPm82Jxr,Crazy In Love (feat. Jay-Z),76,236133,Beyoncé,88,dance pop,174,0.646,0.00249,99.165
5NkGiULS4Akx6hxJotgQn0,Ya No Tiene Novio,0,198933,Sebastian Yatra,87,colombian pop,95,0.632,0.048,182.193
5OiLJ8tjUPFiPX2gVM8fxJ,Imma Be,68,257560,Black Eyed Peas,87,dance pop,2,0.597,0.179,92.035
5jjZikDrEd0by1o7V3fO4y,Overwhelmed,75,159293,Royal & the Serpent,67,alt z,178,0.804,0.308,87.019
1NpW5kyvO4XrNJ3rnfcNy3,Wild Ones (feat. Sia),77,232946,Flo Rida,83,dance pop,161,0.608,0.0991,127.075
5Ohxk2dO5COHF1krpoPigN,Sign of the Times,82,340706,Harry Styles,90,pop,178,0.516,0.0275,119.972
7j74lucZ59vqN67Ipe2ZcY,Maneater,74,273173,Daryl Hall & John Oates,76,album rock,178,0.724,0.0405,88.825
1s59X35jDULAyOGmBuTAnd,Yo Ya No Vuelvo Contigo - En Vivo,78,240456,Lenin Ramírez,73,corrido,178,0.643,0.784,118.199
170DNUSnQRp1tGpppF26pA,Epidemic,76,177272,Polo G,93,chicago rap,178,0.616,0.128,175.929
6DZFgKCdRcJEXsyIBhNglR,"Matthäus-Passion, BWV 244 / Zweiter Teil: No. 41 ""Des Morgens aber hielten alle Hohepriester""",0,103600,Johann Sebastian Bach,80,baroque,95,0.423,0.946,90.722
1HKl3RJInVzf5ObVnM644j,queen of broken hearts,73,171171,blackbear,87,electropop,178,0.717,0.00663,97.019
5KawlOMHjWeUjQtnuRs22c,Boy With Luv (feat. Halsey),82,229773,BTS,96,k-pop,176,0.645,0.0923,119.991
0x2wtJbtJrox3SDmnMj97x,Gimme Three Steps,69,267173,Lynyrd Skynyrd,76,album rock,178,0.554,0.698,133.363
6ZthdsKjWtiCxnxbhs74vF,Drip or Drown,69,126168,Gunna,91,atl hip hop,178,0.952,0.774,118.008
1TnQb02shUmXXrNhcCDByF,Ahora,0,254906,J Balvin,95,latin,95,0.81,0.0874,88.001
1KixkQVDUHggZMU9dUobgm,My Head & My Heart,88,174760,Ava Max,86,dance pop,178,0.614,0.0697,116.001
589jILaMtVqRiVxubmnLiF,On Me (Remix) (with Megan Thee Stallion),71,135444,Lil Baby,93,atl hip hop,178,0.867,0.0023,77.983
4O3RwH1TFG1EjPezLIYehI,Life's A Mess II (with Clever & Post Malone),77,206733,Juice WRLD,96,chicago rap,178,0.53,0.806,140.061
7wBThXx7BGZHJJ3aN3OPvv,Confessions Part II,67,211200,Usher,84,atl hip hop,178,0.845,0.0586,138.007
4I3nwwubSmlAaA9PJa0lvH,Island Song,60,223306,Zac Brown Band,77,contemporary country,178,0.845,0.208,145.892
2EEeOnHehOozLq4aS0n6SL,iSpy (feat. Lil Yachty),73,253106,KYLE,73,pop,178,0.746,0.378,75.016
4iSKHtxAxFP89dr08ulm35,"String Quartet No. 19 in C Major, KV. 465 ""Dissonance"": IV. Allegro molto",2,475306,Wolfgang Amadeus Mozart,79,classical,61,0.409,0.961,154.704
3GCdLUSnKSMJhs4Tj6CV3s,All The Stars (with SZA),80,232186,Kendrick Lamar,89,conscious hip hop,173,0.698,0.0605,96.924
5FmvaZGd6fulojSToozLRD,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",70,173173,HIXTAPE,62,contemporary country,178,0.516,0.563,186.004
3Ozx6IrGdoQyAworJzvBDE,Sleeping on the Blacktop,69,192480,Colter Wall,69,canadian americana,175,0.567,0.822,83.11
6oJ6le65B3SEqPwMRNXWjY,Higher Love,80,228267,Kygo,87,edm,178,0.693,0.0151,103.952
208bYsadJ56km31IENM2qS,"No Shoes, No Shirt, No Problems",61,209666,Kenny Chesney,78,contemporary country,178,0.719,0.243,117.925
3iVcZ5G6tvkXZkZKlMpIUs,Alright,73,219333,Kendrick Lamar,89,conscious hip hop,178,0.796,0.0742,110.034
4abj5G6C8ZvECkzuR1VOvD,A Ella,16,198720,KAROL G,90,latin,95,0.73,0.244,181.988
0vG9nyew2QjFR6suoBB7Xk,Sugar,0,234000,Maroon 5,91,pop,95,0.729,0.0747,120.068
4DvhkX2ic4zWkQeWMwQ2qf,Like A G6,71,216893,Far East Movement,71,asian american hip hop,2,0.435,0.00676,124.913
4b5sfvnilP4xzUygHS4gCL,"Herz und Mund und Tat und Leben, Cantata BWV 147: No. 10 Jesu, Joy Of Man's Desiring (Arr. by Guillermo Figueroa)",0,204040,Johann Sebastian Bach,80,baroque,95,0.149,0.964,98.902
1DqdF42leyFIzqNDv9CjId,Dynamite,73,203866,Taio Cruz,75,dance pop,3,0.754,0.00332,119.968
35Dh5MnCUPLN3XyAVtQff3,Do It,71,176786,Chloe x Halle,70,alternative r&b,176,0.725,0.0932,82.966
6Hj9jySrnFppAI0sEMCZpJ,Robbery,85,240050,Juice WRLD,96,chicago rap,173,0.685,0.328,159.966
7GgWAITsYJaRM3r50rfh5w,When We Were Young,73,290900,Adele,85,british soul,21,0.376,0.303,144.361
226le7T3p82reYWzsi9Hsz,"1, 2 Many",71,180906,Luke Combs,85,contemporary country,178,0.54,0.0397,148.798
5JqZ3oqF00jkT81foAFvqg,Prisoner (feat. Dua Lipa),84,169333,Miley Cyrus,89,dance pop,177,0.781,0.0103,127.99
4Fgu6wPYOcUmcQAbcrikZ1,Morado,0,200666,J Balvin,95,latin,95,0.881,0.136,97.002
3HE50TVRquwXe9yv2HFoNL,Never Too Late,68,209333,Three Days Grace,79,alternative metal,176,0.433,0.00838,149.864
2Ow4Pmi0VOOLvbmJ8V70qo,How to Be a Heartbreaker,69,221493,MARINA,79,dance pop,2,0.69,0.0142,140.05
3FU6urUVsgXa6RBuV2PdRk,Heartless (feat. Morgan Wallen),75,169226,Diplo,87,bmore,178,0.765,0.275,111.033
5NvOZCjZaGGGL597exlQWv,Line Without a Hook,82,249586,Ricky Montgomery,77,alt z,178,0.432,0.262,190.028
4vBeG83Hjl2qJspRcTLiz5,Love Is Weird,71,150393,Julia Michaels,83,alt z,178,0.536,0.619,112.807
0Q2n5yzl2XRqYbV77tZNYp,GOODMORNINGTOKYO!,75,150115,TOKYO’S REVENGE,69,meme rap,177,0.907,0.0408,124.918
2QjOHCTQ1Jl3zawyYOpxh6,Sweater Weather,88,240400,The Neighbourhood,86,modern alternative rock,176,0.612,0.0495,124.053
1PTVGdcYyLFnJKVOkaxQWj,LOST,70,234852,NF,88,hip hop,178,0.637,0.352,116.919
2GiJYvgVaD2HtM8GqD9EgQ,Electric Love,84,218106,BØRNS,75,electropop,178,0.611,0.00543,120.041
18BajNiyvH6GpYshB0unrm,Should've Been A Cowboy,69,208413,Toby Keith,73,contemporary country,165,0.585,0.351,133.839
7i2DJ88J7jQ8K7zqFX2fW8,Now Or Never,68,214801,Halsey,89,dance pop,173,0.67,0.107,110.03
00selpxxljfn9n5Pf4K3VR,Show U Off,68,251132,Brent Faiyaz,82,dmv rap,178,0.583,0.643,84.997
1fewSx2d5KIZ04wsooEBOz,Space Cadet (feat. Gunna),80,203266,Metro Boomin,84,hip hop,176,0.901,0.368,109.004
0zePbRMJ9sd7wsZRlbPQua,Hot Rod,74,204014,Dayglow,74,austindie,177,0.707,0.0279,139.985
6XcfKZvJio9Z0fQy11GnNX,broken,74,204878,lovelytheband,67,indie pop,178,0.666,0.00175,122.996
1goiRWxiG3GTlODrdDZ7NR,Jireh (feat. Chandler Moore & Naomi Raine),53,598994,Elevation Worship,77,ccm,178,0.335,0.265,139.912
7DcvwMAiqKJQD1rrdfxSDx,The London (feat. J. Cole & Travis Scott),73,200106,Young Thug,92,atl hip hop,177,0.796,0.0247,97.981
1bIEvOOqf2V3QBrFiClE3Y,Leave Em Alone,62,171980,Quality Control,72,hip hop,173,0.517,0.0189,102.033
2MF4HtZHBoUliOi9nOAbS0,Purity (feat. Frank Ocean),68,262360,A$AP Rocky,86,east coast hip hop,178,0.593,0.832,135.391
7pbg3ABlAZv2NiIdKbBBFm,Up Up And Away,74,147547,Juice WRLD,96,chicago rap,178,0.661,0.538,75.059
3lb5fWSG2p7x8ik8HN9oFR,Dangerous (feat. Jeremih and PnB Rock),64,233749,Meek Mill,82,hip hop,178,0.734,0.0467,86.043
3QGsuHI8jO1Rx4JWLUh9jd,Treat You Better,81,187973,Shawn Mendes,89,canadian pop,177,0.444,0.106,82.695
0YP8kt3sAYTj6eEyesreQH,Glass House (feat. Naomi Wild),71,201740,Machine Gun Kelly,89,ohio hip hop,173,0.68,0.0174,149.968
2x7MyWybabEz6Y6wvHuwGE,Just Dance,72,241933,Lady Gaga,90,dance pop,178,0.822,0.0264,118.992
2aL5ZeMjTM7cY6vM4UKl8D,Morado,0,200666,J Balvin,95,latin,95,0.881,0.136,97.002
1rnYNAJPAb586NhetosdNW,Save Me,67,240722,Jelly Roll,74,country rap,178,0.677,0.653,83.087
3gdewACMIVMEWVbyb8O9sY,"Rocket Man (I Think It's Going To Be A Long, Long Time)",81,281613,Elton John,85,glam rock,178,0.601,0.432,136.571
12GEpg2XOPyqk03JZEZnJs,It Ain’t Me (with Selena Gomez),66,220780,Kygo,87,edm,1,0.64,0.119,99.968
4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),71,255653,"Tyler, The Creator",86,hip hop,168,0.48,0.0456,90.034
4fUU9WKxEgJXyrZJsUA2iP,Can't You See,70,365093,The Marshall Tucker Band,62,album rock,177,0.406,0.276,164.444
7CZyCXKG6d5ALeq41sLzbw,Take What You Want (feat. Ozzy Osbourne & Travis Scott),77,229573,Post Malone,93,dfw rap,173,0.499,0.0906,139.919
7krJMuarlF8bRWtSynEsTY,Quieta,62,163804,Gioia Moreschi,50,background piano,178,0.358,0.991,90.275
04bEhujOxzNrXeideMtFuR,Never Satisfied,70,119431,CORPSE,78,viral rap,178,0.561,0.0118,160.088
0OgGn1ofaj55l2PcihQQGV,Drew Barrymore,68,191146,Bryce Vine,74,pop,178,0.758,0.46,151.985
14UadVD8l0MvgX8v19RsG6,Están Pa´ Mí,0,234293,Jhay Cortez,91,latin,95,0.791,0.0988,140.007
1pKYYY0dkg23sQQXi0Q5zN,Around the World,76,429533,Daft Punk,86,electro,178,0.956,0.00356,121.294
4rVW6XqAsSaf5vOwc8FREW,Wild (feat. Gary Clark Jr.),75,196906,John Legend,83,neo soul,178,0.557,0.036,63.392
76vtRLq3IV9aA1UyYXMvbv,Same Cycle Different Day,54,134366,xJ-Will,45,[],178,0.811,0.509,75.066
34bqWuFJ4X1A3vCObPSNHD,As She's Walking Away (feat. Alan Jackson),63,223826,Zac Brown Band,77,contemporary country,178,0.553,0.479,183.908
5WtfUKzXircvW8l5aaVZWT,What A Time (feat. Niall Horan),74,173306,Julia Michaels,83,alt z,173,0.516,0.662,132.861
5rXh7BVi5j9uysV30BYky7,"12 Variations on ""Ein Mädchen oder Weibchen"" for Cello and Piano, Op. 66: Variation X. Adagio",18,76253,Ludwig van Beethoven,76,classical,95,0.302,0.991,109.387
32lm3769IRfcnrQV11LO4E,Bailando - Spanish Version,68,243413,Enrique Iglesias,80,dance pop,2,0.723,0.0426,91.017
6JjEVlMkfHWMeYavkEYzNO,Gassed Up,72,193911,Nebu Kiniza,63,melodic rap,178,0.798,0.0213,148.88
5Az8KU81g2aLBbJN67F2CI,Mind Over Matter,69,244693,Young the Giant,71,indie pop,178,0.466,0.000501,154.914
7rKfBFtyJX2M3JcecMAvD0,Growing Up,54,181266,Thomas Rhett,81,contemporary country,178,0.629,0.0119,104.971
3MK6OsCb4VJGdPxvXjW8Q9,BANKROLL (feat. A$AP Rocky & A$AP Ferg),74,202560,BROCKHAMPTON,81,boy band,178,0.784,0.0818,149.059
0iTpQYzJnYgh7kIxyq8A2O,Two Weeks,69,243160,Grizzly Bear,62,alternative dance,177,0.537,0.289,159.871
3mScGCzxiXA9OaHdBeuk7O,crossing field,72,248946,LiSA,76,anime,177,0.447,0.0157,179.072
3Fj47GNK2kUF0uaEDgXLaD,wish you were gay,78,221543,Billie Eilish,93,electropop,178,0.853,0.39,118.028
6J1SjVyNDzkZ3sF85Ndd3B,Faneto,67,206654,Chief Keef,76,chicago bop,178,0.849,0.346,144.186
1X1DWw2pcNZ8zSub3uhlNz,Hall of Fame (feat. will.i.am),69,202533,The Script,79,celtic rock,1,0.421,0.0654,84.786
7yHqOZfsXYlicyoMt62yC6,Heaven Falls / Fall on Me,68,240597,Surfaces,77,bedroom soul,172,0.563,0.36,85.352
7tUXZgLbOCvRJ9FBlairoU,Venom,67,134271,Ghostemane,77,dark trap,167,0.909,0.0332,144.946
3ebXMykcMXOcLeJ9xZ17XH,Scared to Be Lonely,79,220883,Martin Garrix,83,dance pop,178,0.584,0.0895,137.972
5b2bu6yyATC1zMXDGScJ2d,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",62,192560,David Guetta,91,big room,1,0.596,0.24,85.979
52Cpyvd2dKb6XRn313nH87,Ojos De Maniaco,67,218500,LEGADO 7,69,corrido,178,0.795,0.21,97.479
6MPeCOzAivy3sJRCsYFkWd,BICHOTA,0,178946,KAROL G,90,latin,95,0.863,0.212,163.908
5P8lyudWE7HQxb4ludLbEm,恋愛サーキュレーション,72,255040,物語シリーズ,64,anime,177,0.814,0.0524,120.009
6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,72,258466,The Smashing Pumpkins,75,alternative metal,177,0.404,5.59e-05,121.864
3TLXje8bgwjb5gCjUMtDy1,RUN IT BACK!,55,126798,Craig Xen,64,dark trap,178,0.867,0.0535,138.001
0wdKiSBUT7aZkXUIdJWcwC,2 Phones,70,240000,Kevin Gates,82,baton rouge rap,165,0.895,0.157,121.918
1Jz1yhcPm1Yt6aoed3zact,"Go Crazy (Remix) (feat. Young Thug, Future, Lil Durk & Mulatto)",72,227234,Chris Brown,91,dance pop,178,0.721,0.248,93.8
2Oycxb8QbPkpHTo8ZrmG0B,Prisoner (feat. Dua Lipa),80,169333,Miley Cyrus,89,dance pop,178,0.781,0.0103,127.99
7l1qvxWjxcKpB9PCtBuTbU,Count on Me,75,197373,Bruno Mars,94,dance pop,38,0.577,0.84,89.044
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,75,192960,Tame Impala,83,australian psych,172,0.303,0.0277,149.508
4jOBQxq4Ffd8DDrsN4wPOR,Christian Dior,82,147120,Jhay Cortez,91,latin,178,0.839,0.264,92.031
4Jo9NBrz648AhHLtwSsNx4,Concrete Goonies,51,127689,Lil Yachty,83,atl hip hop,178,0.841,0.0319,97.49
5KFHrrBMyGj5MhVbZMM3ts,Tu Veneno,82,157320,J Balvin,95,latin,178,0.664,0.0625,175.826
77XoAnllT85lmR9WP0D8dS,Ain't Always The Cowboy,68,220880,Jon Pardi,75,contemporary country,178,0.539,0.0094,151.913
6wXgnhpmOPEJ7cUweSyy2B,Dance with Me (feat. Thomas Rhett & Young Thug),74,170157,Diplo,87,bmore,176,0.73,0.0264,99.039
0O9m0YrH8fSux8l7ovfWI2,"Aria mit 30 Veränderungen, BWV 988 ""Goldberg Variations"" - Arranged for Harp by Catrin Finch: Var. 30 Quodlibet a 1 Clav.",12,125840,Johann Sebastian Bach,80,baroque,95,0.587,0.989,136.396
7aOor99o8NNLZYElOXlBG1,Highway Tune,70,180640,Greta Van Fleet,74,modern blues rock,178,0.582,0.0096,123.971
5k38wzpLb15YgncyWdTZE4,Him & I (with Halsey),76,268866,G-Eazy,84,hip hop,177,0.589,0.0534,87.908
0zLClc0emc6qUeV1p5nc99,No More Parties In LA,68,374413,Kanye West,93,chicago rap,177,0.508,0.246,93.058
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,78,238733,Katrina & The Waves,66,new wave pop,178,0.596,0.0116,109.902
1UYfAU2bwgjaM5rIIPQleC,Drinkin' Beer. Talkin' God. Amen. (feat. Florida Georgia Line),74,160839,Chase Rice,70,contemporary country,177,0.627,0.185,100.032
05Sgj1Hx03ZXc57gsV1kfX,It's Goin' Down (feat. Nitti),65,241840,Yung Joc,68,atl hip hop,164,0.888,0.0986,84.003
1Bv3h7Vc4AaYA2BcSM3rVd,All I Wanted,68,225786,Paramore,81,candy pop,70,0.494,0.0192,144.036
500TrAMkxGzZeFilj0Jq26,Casi Nada,0,219026,KAROL G,90,latin,95,0.734,0.121,98.059
4VyZr1v1MNeZbl6eV8ZJGh,Happier Alone (feat. Koe Wetzel),61,224027,Austin Meade,54,red dirt,178,0.316,0.00356,199.784
5IhzJOXNE7ki0IIJbZbnGq,Canyon Moon,72,189786,Harry Styles,90,pop,178,0.603,0.328,94.022
7vFv0yFGMJW3qVXbAd9BK9,Your Body Is a Wonderland,75,249626,John Mayer,83,neo mellow,178,0.647,0.0206,94.01
19gCnDoMbugHhF7eMpLpe1,Honesty,72,189000,Pink Sweat$,80,bedroom soul,178,0.66,0.964,79.975
6Ymvlzom4TQeoKqAWsZRD8,Somethin' 'Bout A Truck,69,213826,Kip Moore,68,contemporary country,178,0.554,0.0697,176.01
7cfpUwXVmVNwi0e0lKkII3,Te Quiero Así,66,171026,Valentín Elizalde,73,banda,178,0.628,0.643,188.098
2pPO9YecZimmuVQfIzfV6U,Wasted Love (feat. Lagique),86,139563,Ofenbach,80,edm,178,0.734,0.0821,121.955
1gpiVXIktLYob06X2JfIeK,Pam Pam,0,227280,Wisin & Yandel,85,electro latino,95,0.874,0.121,95.025
